address_street	address_locality	address_region	address_code	date_sold	mortgage	info_type	info_bedrooms	info_bathrooms	info_size	info_lot_size	info_year_built	info_est_value	info_sold_price	info_property_id	info_county	info_parcel_number	taxes_land	taxes_improvements	taxes_total	taxes_taxes	school	total_crime	violent_crime	property_crime	foreclosures
Clover Rd	Hayward	CA	94542	01/21/2014	3236.0	Single Family Residence				6537.0			712500.0	1098067946	Alameda County, CA	425 024000300	21124.0	0.0	21124.0	429 (2.03 %)	0	123	84	213	1
355 Willow Ave	Hayward	CA	94541	06/18/2019	1703.0	Condominium	2.0	2.0	1015.0		1980		375000.0	1098060603	Alameda County, CA	429 005905000	40422.0	129352.0	169774.0	2586 (1.52 %)	3	123	84	213	4
6768 Pearl Pl	Dublin	CA	94568	06/18/2019	4769.0	Single Family Residence	4.0	2.5	2263.0	6479.0	1987		1050000.0	1098069767	Alameda County, CA	941 276903800	81923.0	243920.0	325843.0	5288 (1.62 %)	0	33	18	70	0
4648 Woodrose Cir	Dublin	CA	94568	06/19/2019	6246.0	Single Family Residence	5.0	3.0	3117.0	8721.0	2000		1375000.0	1098120222	Alameda County, CA	986 001207100	270413.0	630798.0	901211.0	12353 (1.37 %)	3	33	18	70	4
4016 Seven Hills Rd	Castro Valley	CA	94546	06/18/2019	3725.0	Single Family Residence	3.0	2.0	1880.0	6372.0	1948		820000.0	1098055074	Alameda County, CA	084D123101500	187212.0	471225.0	658437.0	8485 (1.28 %)	3	123	79	226	4
2875 Lakeview Ct	Fremont	CA	94538	06/19/2019	16125.0	MISCELLANEOUS		0.5	3253.0		2008		3550000.0	1098111237	Alameda County, CA	519 173905100	125676.0	614299.0	739975.0	9223 (1.24 %)	0	59	40	103	0
16632 Hannah Dr	San Leandro	CA	94578	06/18/2019	2353.0	Single Family Residence	1.0	1.0	842.0	6665.0	1923		518000.0	1098062723	Alameda County, CA	080A021603203	18316.0	14652.0	32968.0	850 (2.57 %)	3	123	79	226	4
477 59th St	Oakland	CA	94609	06/18/2019	4997.0	Single Family Residence	3.0	2.0	1240.0	3330.0	1912		1100000.0	1098061788	Alameda County, CA	016 138502300	215472.0	502770.0	718242.0	10725 (1.49 %)	3	308	307	310	4
6226 Acacia Ave	Oakland	CA	94618	06/18/2019	14990.0	Single Family Residence	5.0	4.5	4041.0	6350.0	2017		3300000.0	1098055571	Alameda County, CA	048A710702300	688640.0	357200.0	1045840.0	15223 (1.45 %)	3	308	307	310	4
7600 Donohue Dr	Dublin	CA	94568	06/18/2019	3538.0	Single Family Residence	3.0	2.0	1038.0	7127.0	1960		779000.0	1098059004	Alameda County, CA	941 017001700	61777.0	153592.0	215369.0	3601 (1.67 %)	3	33	18	70	4
2946 E 29th St	Oakland	CA	94601	06/19/2019	4315.0	Duplex (2 units, any combination)	6.0	4.0	3157.0	4800.0	1960		950000.0	1098121560	Alameda County, CA	027 085200902	176183.0	411095.0	587278.0	9250 (1.57 %)	3	308	307	310	4
1134 Valdez Way	Fremont	CA	94539	06/18/2019	7631.0	Single Family Residence	4.0	3.0	1939.0	5978.0	1969		1680000.0	1098077305	Alameda County, CA	525 013101100	155410.0	362623.0	518033.0	6547 (1.26 %)	3	59	40	103	4
560 Lower Vintners Cir	Fremont	CA	94539	06/18/2019	8403.0	Single Family Residence	4.0	2.5	2529.0	10694.0	1997		1850000.0	1098059008	Alameda County, CA	519 158303300	219895.0	513042.0	732937.0	9146 (1.24 %)	0	59	40	103	0
34237 Trampini Cmn	Fremont	CA	94555	06/18/2019	5383.0	Condominium	2.0	3.0	1783.0		1992		1185000.0	1098058740	Alameda County, CA	543 046205000	124809.0	291221.0	416030.0	5265 (1.26 %)	3	59	40	103	4
6853 Inglewood Ct	Pleasanton	CA	94588	06/25/1976	4102.0	Single Family Residence	3.0	2.0	1372.0	6200.0	1975	903000.0		1098073909	Alameda County, CA	941 130508900	28067.0	80223.0	108290.0	1258 (1.16 %)	0	33	19	65	0
3149 Alexa Cruz Ter	Dublin	CA	94568	06/18/2019	5292.0	Single Family Residence	3.0	3.5	2939.0	3639.0	2014		1165000.0	1098066550	Alameda County, CA	985 008710800	274094.0	639553.0	913647.0	12316 (1.34 %)	3	33	18	70	4
3644 Trenton Ct	Fremont	CA	94538	06/18/2019	4776.0	Single Family Residence	3.0	2.0	1151.0	8034.0	1958		1051500.0	1098053518	Alameda County, CA	525 164314200	450000.0	370000.0	820000.0	10144 (1.23 %)	3	59	40	103	4
765 Hopi Dr	Fremont	CA	94539	06/18/2019	6723.0	Single Family Residence	4.0	2.5	1784.0	8773.0	1976		1480000.0	1098070703	Alameda County, CA	519 118806200	390450.0	583977.0	974427.0	11860 (1.21 %)	0	59	40	103	0
3589 Coolidge Ave	Oakland	CA	94602	06/19/2019	2080.0	Residential - Vacant Land				7197.0			458000.0	1098128111	Alameda County, CA	029 098901303	316200.0	0.0	316200.0	5118 (1.61 %)	3	308	307	310	4
1855 Locust St	Livermore	CA	94551	06/18/2019	2623.0	Single Family Residence	2.0	1.0	794.0	6150.0	1943		577500.0	1098053658	Alameda County, CA	098 021601400	74238.0	173222.0	247460.0	3756 (1.51 %)	3	51	33	92	4
4009 Everett Ave	Oakland	CA	94602	02/28/2005	4465.0	Duplex (2 units, any combination)	2.0	1.5	1560.0	4000.0	1911	983000.0		1098069115	Alameda County, CA	024 052101100	80424.0	13138.0	93562.0	2257 (2.41 %)	3	308	307	310	4
892 Via Mariposa	San Lorenzo	CA	94580	06/18/2019	3034.0	Single Family Residence	3.0	1.0	1271.0	5000.0	1944		668000.0	1098072671	Alameda County, CA	412 004512500	166500.0	388500.0	555000.0	6938 (1.25 %)	3	123	79	226	4
4254 Clarinbridge Cir	Dublin	CA	94568	06/18/2019	2385.0	Condominium	1.0	1.5	1243.0		2003		525000.0	1098058763	Alameda County, CA	985 003909400	142800.0	285600.0	428400.0	6082 (1.41 %)	3	33	18	70	4
596 Estabrook St	San Leandro	CA	94577	06/18/2019	3861.0	Light Industrial (10% Improved Office space; Machine Shop)		2.0	4725.0	10241.0	1962		850000.0	1098062595	Alameda County, CA	075 007800302	78225.0	174458.0	252683.0	3475 (1.37 %)	3	123	79	226	4
5067 Anaheim Loop	Union City	CA	94587	06/18/2019	5383.0	Single Family Residence	6.0	3.5	1871.0	7265.0	1984		1185000.0	1098059961	Alameda County, CA	543 042503900	55697.0	262704.0	318401.0	5195 (1.63 %)	3	67	46	116	4
7723 Peppertree Rd	Dublin	CA	94568	06/18/2019	4801.0	Single Family Residence	3.0	2.0	1636.0	12954.0	1964		1057000.0	1098116386	Alameda County, CA	941 010601300	113358.0	264502.0	377860.0	5645 (1.49 %)	3	33	18	70	4
442 Schafer Rd	Hayward	CA	94544	06/18/2019	1794.0	Condominium	2.0	1.5	1044.0		1980		395000.0	1098129263	Alameda County, CA	453 004005700	91800.0	214200.0	306000.0	3874 (1.26 %)	3	123	84	213	4
577 Estabrook St	San Leandro	CA	94577	06/18/2019	3634.0	Warehouse, Storage		2.0	3953.0	7682.0	1964		800000.0	1098057300	Alameda County, CA	075 007901200	26277.0	59323.0	85600.0	1379 (1.61 %)	3	123	79	226	4
1723 Jennifer Dr	Livermore	CA	94550	06/18/2019	4102.0	Single Family Residence	4.0	2.5	1858.0	10862.0	1987		903000.0	1098131639	Alameda County, CA	099A290501100	141558.0	330302.0	471860.0	6380 (1.35 %)	3	51	33	92	4
1071 Harvard Rd	Piedmont	CA	94610	07/16/2013	6927.0	Single Family Residence	3.0	2.5	2077.0	4040.0	1920		1525000.0	1098060419	Alameda County, CA	051 476000500	483229.0	1127536.0	1610765.0	23937 (1.48 %)	3	57	48	77	4
1441 Kilkare Rd	Sunol	CA	94586	06/18/2019	11946.0	Miscellaneous Structures - Ranch, Farm Fixtures	5.0	5.0	4987.0	54.82	1990		2630000.0	1098061902	Alameda County, CA	096 013100105	418835.0	732230.0	1151065.0	13138 (1.14 %)	3	33	19	65	4
11836 Kilcullin Ct	Dublin	CA	94568	06/18/2019	2557.0	Condominium	2.0	1.5	906.0		1991		563000.0	1098062106	Alameda County, CA	941 277318700	160650.0	374850.0	535500.0	7107 (1.32 %)	3	33	18	70	4
567 Oakland Ave Apt 309	Oakland	CA	94611	06/18/2019	2149.0	Condominium	1.0	1.0	750.0		1970	473000.0		1098055408	Alameda County, CA	010 081505900	73070.0	170497.0	243567.0	4366 (1.79 %)	3	308	307	310	4
15878 Via Marlin	San Lorenzo	CA	94580	06/18/2019	2737.0	Single Family Residence	3.0	2.0	1524.0	8352.0	1951		602500.0	1098077022	Alameda County, CA	413 007005700	36547.0	44364.0	80911.0	1416 (1.75 %)	3	123	79	226	4
4655 Alhambra Dr	Fremont	CA	94536	06/18/2019	4088.0	Single Family Residence	3.0	2.0	1526.0	5650.0	1958		900000.0	1098060714	Alameda County, CA	543 038709100	78151.0	182353.0	260504.0	3544 (1.36 %)	3	59	40	103	4
28715 Vista Grande Dr	Hayward	CA	94544	06/18/2019	6598.0	Residential - Vacant Land				6517.0			1452500.0	1098059139	Alameda County, CA	083 047802000	171561.0	0.0	171561.0	2139 (1.24 %)	0	123	84	213	0
7 Edwin Dr	Kensington	CA	94707	06/18/2019	7200.0	Single Family Residence	3.0	2.5	2170.0	6186.0	2018		1585000.0	1097116788	Contra Costa County, CA	5722210084	281872.0	0.0	281872.0	3832 (1.35 %)	3	25	16	47	4
466 37th St Apt 5	Oakland	CA	94609	06/18/2019	1385.0	Condominium	1.0	1.0	509.0		1961		305000.0	1098077860	Alameda County, CA	012 094508100					0	308	307	310	0
9419 B St	Oakland	CA	94603	06/18/2019	2907.0	Duplex (2 units, any combination)	5.0	2.0	1416.0	5000.0	1910		640000.0	1098059711	Alameda County, CA	044 498201306	99000.0	231000.0	330000.0	5780 (1.75 %)	3	308	307	310	4
7425 Tehan Ct	Dublin	CA	94568	06/18/2019	2725.0	Condominium	2.0	1.5	906.0		1991		600000.0	1098075671	Alameda County, CA	941 277321600	134139.0	312992.0	447131.0	5996 (1.34 %)	3	33	18	70	4
37605 Dockport Rd	Newark	CA	94560	06/18/2019	6427.0	Residential - Vacant Land				3250.0			1415000.0	1098132818	Alameda County, CA	092 025918200	219312.0	0.0	219312.0	2613 (1.19 %)	0	86	56	155	0
5434 Market St	Oakland	CA	94608	RECENTLY SOLD	3629.0	Single Family Residence	4.0	1.0	1056.0	2460.0	1914	799000.0		1098062497	Alameda County, CA	014 119602300	17745.0	18590.0	36335.0	2355 (6.48 %)	3	308	307	310	4
3300 Wolcott Cmn Apt 119	Fremont	CA	94538	06/18/2019	427.0	Condominium	2.0	2.0	1013.0		1983		94000.0	1098063271	Alameda County, CA	525 166901400	105205.0	245480.0	350685.0	4512 (1.28 %)	3	59	40	103	4
978 W MacArthur Blvd	Oakland	CA	94608	06/18/2019	3634.0	Single Family Residence	3.0	1.0	1151.0	3040.0	1923		800000.0	1098055143	Alameda County, CA	012 095604000	214200.0	499800.0	714000.0	10667 (1.49 %)	3	308	307	310	4
21156 Tyee Ct	Castro Valley	CA	94546	06/18/2019	3793.0	Single Family Residence	4.0	2.5	1524.0	8740.0	1946		835000.0	1098131699	Alameda County, CA	084A002400504	97092.0	141904.0	238996.0	3451 (1.44 %)	0	123	79	226	0
740 Laurel Dr	Livermore	CA	94551	06/18/2019	3225.0	Single Family Residence	4.0	2.0	1125.0	6650.0	1965		710000.0	1098059096	Alameda County, CA	098 038808800	13309.0	37181.0	50490.0	1234 (2.44 %)	3	51	33	92	4
1030 Carleton St	Berkeley	CA	94710	06/01/1966		Warehouse, Storage			7500.0	7500.0	1964		N/A	1098058556	Alameda County, CA	054 174400201	26829.0	128233.0	155062.0	10784 (6.95 %)	3	125	94	197	4
3422 Manchester Cmn	Fremont	CA	94536	06/18/2019	4088.0	Condominium	3.0	2.5	1580.0	1929.0	1976		900000.0	1098059340	Alameda County, CA	501 159403100	139090.0	324543.0	463633.0	5856 (1.26 %)	0	59	40	103	0
1217 Piemonte Dr	Pleasanton	CA	94566	06/18/2019	10220.0	Single Family Residence	4.0	3.5	3817.0	0.62	1997		2250000.0	1098071471	Alameda County, CA	950 001203500	600000.0	1157500.0	1757500.0	20358 (1.15 %)	3	33	19	65	4
251 Riddell Ln	Alameda	CA	94502	06/18/2019	3429.0	Condominium	2.0	2.0	1419.0		1985		755000.0	1098074988	Alameda County, CA	074 133616000	119569.0	179436.0	299005.0	4147 (1.38 %)	3	66	37	135	4
35193 Newark Blvd	Newark	CA	94560	06/18/2019	7268.0	Restaurant		1.0	2274.0	0.51	1979		1600000.0	1098068707	Alameda County, CA	092A060100500	418492.0	596035.0	1014527.0	15411 (1.51 %)	0	86	56	155	0
24766 Joanne St	Hayward	CA	94544	06/18/2019	2839.0	Single Family Residence			1000.0	4872.0	1950		625000.0	1098070510	Alameda County, CA	444 003912200	27886.0	26618.0	54504.0	836 (1.53 %)	3	123	84	213	4
2753 Longshores Dr	Hayward	CA	94545	06/18/2019	3216.0	Condominium	2.0	2.5	1604.0		2010		708000.0	1098072224	Alameda County, CA	456 009812700	144459.0	337071.0	481530.0	7256 (1.50 %)	3	123	84	213	4
1520 Vancouver Way	Livermore	CA	94550	06/18/2019	3997.0	Single Family Residence	3.0	2.0	1724.0	7000.0	1968		880000.0	1098074040	Alameda County, CA	097 013901500	197031.0	459741.0	656772.0	8541 (1.30 %)	3	51	33	92	4
27323 Tyrrell Ave	Hayward	CA	94544	06/18/2019	2294.0	Single Family Residence	2.0	1.0	824.0		1959		505000.0	1098064832	Alameda County, CA	453 005504300	178500.0	158100.0	336600.0	4313 (1.28 %)	3	123	84	213	4
1698 Lanier Ave	San Leandro	CA	94579	06/18/2019	3375.0	Single Family Residence	3.0	2.0	1437.0	5130.0	1957		743000.0	1098072104	Alameda County, CA	080G132111700	35280.0	41829.0	77109.0	1327 (1.72 %)	0	123	79	226	0
1001 46th St Unit 518	Emeryville	CA	94608	06/18/2019	3702.0	Condominium	2.0	2.0	1434.0		2008		815000.0	1098071797	Alameda County, CA	049 155307400	163200.0	489600.0	652800.0	7719 (1.18 %)	3	316	212	561	4
5718 Cherry Way	Livermore	CA	94551	06/18/2019	4134.0	Single Family Residence	4.0	3.0	2269.0	7938.0	1999		910000.0	1098071775	Alameda County, CA	099B811309500	15602.0	30454.0	46056.0	1306 (2.83 %)	3	51	33	92	4
3288 Briones Ter	Fremont	CA	94538	06/18/2019	4769.0	Single Family Residence	3.0	2.5	2093.0	1732.0	2014		1050000.0	1098075946	Alameda County, CA	525 168101400	256236.0	597885.0	854121.0	10460 (1.22 %)	3	59	40	103	4
16127 Silverleaf Dr	San Lorenzo	CA	94580	06/18/2019	3770.0	Single Family Residence	4.0	3.0	1948.0	3493.0	1996		830000.0	1098071510	Alameda County, CA	080C049529300	104345.0	243329.0	347674.0	4444 (1.27 %)	0	123	79	226	0
1812 Via Amigos	San Lorenzo	CA	94580	06/18/2019	2766.0	Single Family Residence	3.0	1.5	1100.0	5670.0	1955		609000.0	1098065598	Alameda County, CA	411 003605400	60103.0	37767.0	97870.0	1613 (1.64 %)	3	123	79	226	4
2034 6th St	Berkeley	CA	94710	06/18/2019	3975.0	Single Family Residence	3.0	2.0	1460.0	3500.0	1927		875000.0	1098073143	Alameda County, CA	056 196101100	11830.0	17323.0	29153.0	3545 (12.16 %)	3	125	94	197	4
Easthill Dr	Pleasanton	CA	94566	06/18/2019	11946.0	Miscellaneous Structures - Ranch, Farm Fixtures				26.89			2630000.0	1098073663	Alameda County, CA	946 449000200	20502.0	0.0	20502.0	266 (1.30 %)	0	33	19	65	0
5855 Horton St Apt 701	Emeryville	CA	94608	06/18/2019	2953.0	Condominium	1.0	1.5	1277.0		2003		650000.0	1098067864	Alameda County, CA	049 132506500	106769.0	249128.0	355897.0	4490 (1.26 %)	3	316	212	561	4
1685 Arch St Apt 1	Berkeley	CA	94709	04/22/1994	9371.0	Quadruplex (4 units, any combination)			3630.0	7000.0	1939	2063000.0		1098072232	Alameda County, CA	058 218701800	216886.0	517200.0	734086.0	13429 (1.82 %)	3	125	94	197	4
2385 Scout Rd	Oakland	CA	94611	06/18/2019	10111.0	Single Family Residence	3.0	3.0	2807.0	1.01	1953		2226000.0	1098067772	Alameda County, CA	048D723400300	210072.0	490169.0	700241.0	10737 (1.53 %)	3	308	307	310	4
22848 Teakwood St	Hayward	CA	94541	06/18/2019	3316.0	Single Family Residence	5.0	2.0	2035.0	5000.0	1951		730000.0	1098074666	Alameda County, CA	432 006414700	160000.0	353000.0	513000.0	6319 (1.23 %)	3	123	84	213	4
16692 Liberty St	San Leandro	CA	94578	06/18/2019	2771.0	Single Family Residence	2.0	1.5	1232.0	9466.0	1940		610000.0	1098075592	Alameda County, CA	080 008001202	117242.0	273566.0	390808.0	5026 (1.28 %)	3	123	79	226	4
9745 Thermal St	Oakland	CA	94605	06/18/2019	668.0	Single Family Residence	4.0	3.0	1795.0	8891.0	2012		147000.0	1098076422	Alameda County, CA	048 559902803	150983.0	352294.0	503277.0	7862 (1.56 %)	3	308	307	310	4
16156 Via Catherine	San Lorenzo	CA	94580	06/18/2019	3579.0	Single Family Residence	3.0	2.0	1595.0	5278.0	1956		788000.0	1098068342	Alameda County, CA	411 004813500	33590.0	44364.0	77954.0	1463 (1.87 %)	3	123	79	226	4
493 Joyce St	Livermore	CA	94550	07/30/2001	3543.0	Single Family Residence	3.0	2.0	1606.0	13200.0	1968	780000.0		1098070209	Alameda County, CA	099A143902100	63142.0	106426.0	169568.0	2764 (1.63 %)	3	51	33	92	4
926 Rose St	Hayward	CA	94541	06/18/2019	3043.0	Single Family Residence	3.0	3.0	1524.0	6000.0	1939		670000.0	1098064631	Alameda County, CA	428 001102600	271617.0	200361.0	471978.0	5903 (1.25 %)	3	123	84	213	4
21102 Ashfield Ave	Castro Valley	CA	94546	06/18/2019	3761.0	Single Family Residence	3.0	2.0	1308.0	5184.0	1955		828000.0	1098065839	Alameda County, CA	084A004602300	141958.0	331236.0	473194.0	6346 (1.34 %)	0	123	79	226	0
3300 Powell St # B23G	Emeryville	CA	94608	06/18/2019	66.0	Recreational/Entertainment (general)			45.0				14500.0	1098125224	Alameda County, CA	049 153207200	12862.0	49613.0	62475.0	814 (1.30 %)	3	316	212	561	4
25691 Crestfield Cir	Castro Valley	CA	94552	06/17/2019	5723.0	Single Family Residence	4.0	2.5	2334.0	5779.0	1998		1260000.0	1098065435	Alameda County, CA	417 028609200	168843.0	397255.0	566098.0	8137 (1.43 %)	3	123	79	226	4
3025 School St	Oakland	CA	94602	06/17/2019	3066.0	Single Family Residence	3.0	1.5	1582.0	8750.0	1906		675000.0	1098061787	Alameda County, CA	027 086100400	105184.0	245430.0	350614.0	5908 (1.68 %)	3	308	307	310	4
5876 Musick Ave	Newark	CA	94560	06/17/2019	1226.0	Single Family Residence	3.0	1.0	923.0	5300.0	1954		270000.0	1098060850	Alameda County, CA	092A094500300	177096.0	278951.0	456047.0	5868 (1.28 %)	3	86	56	155	4
6 Admiral Dr # A386	Emeryville	CA	94608	04/12/2019	1590.0	Condominium		1.0	432.0		1973		350000.0	1098054112	Alameda County, CA	049 152832600	53384.0	124564.0	177948.0	2511 (1.41 %)	3	316	212	561	4
4042 Polonius Cir	Fremont	CA	94555	06/18/2019	5996.0	Single Family Residence	4.0	2.5	2052.0	6973.0	1986		1320000.0	1098077690	Alameda County, CA	543 041108800	294948.0	688213.0	983161.0	11956 (1.21 %)	3	59	40	103	4
26165 Regal Ave	Hayward	CA	94544	06/17/2019	1099.0	Single Family Residence	3.0	1.0	1059.0	5130.0	1952		242000.0	1098057743	Alameda County, CA	454 003500600	160000.0	320000.0	480000.0	5997 (1.24 %)	0	123	84	213	0
3212 Ursa Way	Hayward	CA	94541	06/17/2019	3361.0	Single Family Residence	4.0	2.0	1483.0	6828.0	1980		740000.0	1098055597	Alameda County, CA	417 013007600	160377.0	374214.0	534591.0	6938 (1.29 %)	3	123	84	213	4
808 Alonda Ct	Hayward	CA	94541	06/17/2019	2185.0	Single Family Residence	3.0	2.0	1556.0	5040.0	1950		481000.0	1098065381	Alameda County, CA	432 006805300	80196.0	53575.0	133771.0	2174 (1.62 %)	3	123	84	213	4
7022 Stags Leap Ln # 56	Dublin	CA	94568	06/18/2019	3952.0	Condominium	3.0	2.5	1637.0		2017		870000.0	1098130260	Alameda County, CA	986 005310100	255497.0	343000.0	598497.0	7705 (1.28 %)	0	33	18	70	0
367 Via Lucero	San Lorenzo	CA	94580	06/17/2019	3180.0	Single Family Residence	4.0	2.0	1825.0	5002.0	1944		700000.0	1098061802	Alameda County, CA	412 003702300	72641.0	221033.0	293674.0	3894 (1.32 %)	3	123	79	226	4
655 12th St Apt 305	Oakland	CA	94607	06/18/2019	3157.0	Condominium	2.0	2.0	974.0		2003		695000.0	1098076473	Alameda County, CA	002 002106800	99350.0	231816.0	331166.0	5442 (1.64 %)	3	308	307	310	4
2521 Otis Dr	Alameda	CA	94501	06/17/2019	5451.0	Single Family Residence	3.0	2.0	1616.0	4960.0	1968		1200000.0	1098063633	Alameda County, CA	070 017601500	301500.0	703500.0	1005000.0	12793 (1.27 %)	3	66	37	135	4
8657 Fenwick Way	Dublin	CA	94568	06/17/2019	4456.0	Single Family Residence	4.0	2.5	1844.0	10045.0	1986		981000.0	1098055517	Alameda County, CA	941 275804400	219688.0	512607.0	732295.0	10101 (1.37 %)	0	33	18	70	0
4528 Thompson St	Oakland	CA	94601	06/18/2019	3634.0	Single Family Residence	7.0	3.0	2700.0	6000.0	2013		800000.0	1098117889	Alameda County, CA	036 241302500	155838.0	581208.0	737046.0	11238 (1.52 %)	3	308	307	310	4
24571 Diamond Ridge Dr	Hayward	CA	94544	06/17/2019	2703.0	Condominium	3.0	2.0	1475.0		1991		595000.0	1098059579	Alameda County, CA	443 005008800	119795.0	279522.0	399317.0	5048 (1.26 %)	3	123	84	213	4
35680 Cabrillo Dr	Fremont	CA	94536	06/18/2019	4315.0	Single Family Residence	3.0	2.0	1107.0	8444.0	1958		950000.0	1098117234	Alameda County, CA	543 038507000	84561.0	227248.0	311809.0	4141 (1.32 %)	0	59	40	103	0
1104 14th St	Oakland	CA	94607	06/17/2019	3725.0	Duplex (2 units, any combination)	2.0	2.0	1680.0	1750.0	1904		820000.0	1098060602	Alameda County, CA	005 037901901	132734.0	309714.0	442448.0	7202 (1.62 %)	3	308	307	310	4
4466 Tarcento Ln	Dublin	CA	94568	06/18/2019	5315.0	Single Family Residence	3.0	3.5	2939.0	2905.0	2013		1170000.0	1098076673	Alameda County, CA	985 008708100	237865.0	555054.0	792919.0	10886 (1.37 %)	3	33	18	70	4
534 Erica Pl	Hayward	CA	94544	06/18/2019	3352.0	Single Family Residence	3.0	2.0	1175.0	7360.0	1955		738000.0	1098121440	Alameda County, CA	078G293700700	132058.0	308228.0	440286.0	5852 (1.32 %)	3	123	84	213	4
35705 Runckel Ln	Fremont	CA	94536	06/17/2019	5896.0	Single Family Residence	4.0	2.0	1716.0	5450.0	1986		1298000.0	1098055603	Alameda County, CA	501 181402500	282332.0	658776.0	941108.0	11467 (1.21 %)	0	59	40	103	0
1464 Via Barrett	San Lorenzo	CA	94580	06/18/2019	3125.0	Single Family Residence	3.0	2.0	1287.0	5225.0	1955		688000.0	1098079266	Alameda County, CA	411 000911200	122956.0	286898.0	409854.0	5248 (1.28 %)	3	123	79	226	4
3972 Amyx Ct	Hayward	CA	94542	01/21/2014	3236.0	Single Family Residence	4.0	1.5	1883.0	2.43	1962		712500.0	1098076877	Alameda County, CA	425 026000900	348559.0	382887.0	731446.0	8957 (1.22 %)	3	123	84	213	4
Lexford Rd	Piedmont	CA	94611	06/17/2019	15898.0	Residential - Vacant Land				14310.0			3500000.0	1098057184	Alameda County, CA	051 482600800	357000.0	0.0	357000.0	7093 (1.98 %)	0	57	48	77	1
34383 Parma Ter	Fremont	CA	94555	06/17/2019	5315.0	Condominium	2.0	3.0	1783.0		1992		1170000.0	1098058028	Alameda County, CA	543 046216500	105204.0	245476.0	350680.0	4586 (1.30 %)	3	59	40	103	4
1289 Pineto Pl	Pleasanton	CA	94566	06/17/2019	10220.0	Single Family Residence	4.0	4.0	3760.0	0.51	1998		2250000.0	1098077911	Alameda County, CA	950 001601200	576470.0	1345097.0	1921567.0	22258 (1.15 %)	3	33	19	65	4
960 33rd St	Oakland	CA	94608	06/17/2019	3407.0	Duplex (2 units, any combination)			2761.0	5000.0	1908		750000.0	1098065153	Alameda County, CA	009 072301300	53529.0	124901.0	178430.0	3402 (1.90 %)	3	308	307	310	4
1211 Henry St	Berkeley	CA	94709	06/17/2019	6586.0	Single Family Residence	2.0	2.0	1220.0	3500.0	1926		1450000.0	1098066306	Alameda County, CA	060 245502300	218543.0	509934.0	728477.0	10607 (1.45 %)	3	125	94	197	4
33918 Half Hitch St	Fremont	CA	94555	06/17/2019	7808.0	Single Family Residence	3.0	2.5	2651.0	5345.0	2016		1719000.0	1098075633	Alameda County, CA	543 047305600	397200.0	926800.0	1324000.0	16029 (1.21 %)	3	59	40	103	4
11151 Brittany Ln	Dublin	CA	94568	06/17/2019	5962.0	Single Family Residence	4.0	3.5	3294.0	12176.0	2007		1312500.0	1098127732	Alameda County, CA	941 277504100	336000.0	784000.0	1120000.0	14888 (1.32 %)	0	33	18	70	0
