address_street	address_locality	address_region	address_code	date_sold	mortgage	info_type	info_bedrooms	info_bathrooms	info_size	info_lot_size	info_year_built	info_sold_price	info_property_id	info_county	info_parcel_number	taxes_land	taxes_improvements	taxes_total	taxes_taxes	school	total_crime	violent_crime	property_crime	foreclosures	year_sold
17921 Piazza Bella	Yorba Linda	CA	92886	07/26/2019	4315.0	Condominium	3.0	4.0	3246.0		2009.0	950000.0	1098400311	Orange County, CA	93254303	405123.0	574077.0	979200.0	11263 (1.15 %)	3	22.0	12.0	44.0	4	2019
7 Alicante	Aliso Viejo	CA	92656	07/26/2019	2635.0	Condominium	3.0	3.0	1444.0		1990.0	580000.0	1098405113	Orange County, CA	93065886	127225.0	182021.0	309246.0	3048 (0.98 %)	3	16.0	10.0	29.0	4	2019
4473 Birchwood Ave	Seal Beach	CA	90740	07/26/2019	4084.0	Single Family Residence	4.0	2.0	2016.0	5200.0	1968.0	899000.0	1098418249	Orange County, CA	21715719	29858.0	61770.0	91628.0	1291 (1.40 %)	3	42.0	18.0	97.0	4	2019
5 Harrison Way	Mission Viejo	CA	92691	07/26/2019	2839.0	Condominium	4.0	3.0	1901.0		2012.0	625000.0	1098412650	Orange County, CA	93306299	279038.0	255438.0	534476.0	5506 (1.03 %)	3	29.0	25.0	39.0	4	2019
5832 Lourdes Dr	Huntington Beach	CA	92649	07/26/2019	3784.0	Single Family Residence	4.0	2.0	1292.0	6000.0	1965.0	833000.0	1098410691	Orange County, CA	16317206	582211.0	73806.0	656017.0	7550 (1.15 %)	3	57.0	47.0	82.0	4	2019
25691 Padua Dr	Laguna Hills	CA	92653	07/26/2019	3030.0	Single Family Residence	3.0	2.0	1229.0	5824.0	1972.0	667000.0	1098420038	Orange County, CA	62020102	372921.0	71885.0	444806.0	4589 (1.03 %)	3	55.0	49.0	69.0	4	2019
27842 Calle Marin	Mission Viejo	CA	92692	07/26/2019	2857.0	Single Family Residence	3.0	2.0	1497.0	3832.0	1972.0	629000.0	1098401356	Orange County, CA	80801210	559569.0	100596.0	660165.0	6625 (1.00 %)	3	29.0	25.0	39.0	4	2019
26701 Quail Crk Apt 182	Laguna Hills	CA	92656	07/26/2019	1817.0	Condominium	2.0	2.0	1082.0		1980.0	400000.0	1098409397	Orange County, CA	93789182	250676.0	76765.0	327441.0	3379 (1.03 %)	3	55.0	49.0	69.0	4	2019
7630 El Chaco Dr	Buena Park	CA	90620	07/26/2019	2544.0	Single Family Residence	3.0	1.0	1047.0	6000.0	1959.0	560000.0	1098420064	Orange County, CA	13620207	316040.0	52656.0	368696.0	4392 (1.19 %)	3	71.0	40.0	145.0	4	2019
612 E Walnut Ave	Orange	CA	92867	07/26/2019	3906.0	Single Family Residence	2.0	1.0	1125.0		1930.0	860000.0	1098403209	Orange County, CA	38614110	350605.0	55625.0	406230.0	4790 (1.17 %)	3	55.0	41.0	85.0	4	2019
2083 S Sprague Ln	Anaheim	CA	92802	07/26/2019	2044.0	Multi-Family Dwellings			3844.0	9440.0	1963.0	450000.0	1098427116	Orange County, CA	13734319	571940.0	139877.0	711817.0	8975 (1.26 %)	3	88.0	71.0	127.0	4	2019
22972 Caminito Poco # 217	Laguna Hills	CA	92653	07/26/2019	2067.0	Condominium	2.0	1.0	957.0		1977.0	455000.0	1098322719	Orange County, CA	93497217	138789.0	86110.0	224899.0	2253 (1.00 %)	3	55.0	49.0	69.0	4	2019
21946 Mirador # 16	Mission Viejo	CA	92691	07/26/2019	2089.0	Condominium	2.0	2.0	1138.0		1981.0	460000.0	1098401404	Orange County, CA	93084416	363273.0	104386.0	467659.0	4820 (1.03 %)	3	29.0	25.0	39.0	4	2019
1848 Port Kimberly Pl	Newport Beach	CA	92660	07/26/2019	17211.0	Single Family Residence	5.0	5.0	4135.0	6800.0	1970.0	3789000.0	1098426235	Orange County, CA	45826212	2378606.0	1122845.0	3501451.0	37150 (1.06 %)	3	49.0	31.0	90.0	4	2019
27772 Camino Santo Domingo	San Juan Capistrano	CA	92675	07/26/2019	3475.0	Single Family Residence	4.0	2.0	1633.0	9490.0	1965.0	765000.0	1098400924	Orange County, CA	66604802	314490.0	112695.0	427185.0	4369 (1.02 %)	3	39.0	34.0	51.0	4	2019
18 Sandy Cv # 62	Laguna Niguel	CA	92677	07/26/2019	1885.0	Condominium	2.0	2.0	865.0		1986.0	415000.0	1098327063	Orange County, CA	93192163	309137.0	93759.0	402896.0	4089 (1.01 %)	3	29.0	26.0	35.0	4	2019
37 Grenada St # 150	Laguna Niguel	CA	92677	07/26/2019	1590.0	Condominium	1.0	2.0	915.0		1984.0	350000.0	1098413555	Orange County, CA	93919518	255083.0	64182.0	319265.0	3244 (1.01 %)	3	29.0	26.0	35.0	4	2019
751 E Valencia St	Anaheim	CA	92805	07/26/2019	2907.0	Condominium	4.0	3.0	1892.0			640000.0	1098394278	Orange County, CA	93541422	318648.0	279858.0	598506.0	7002 (1.16 %)	3	88.0	71.0	127.0	4	2019
27861 Ruby # 58	Mission Viejo	CA	92691	07/26/2019	1862.0	Condominium	2.0	1.0	942.0		1985.0	410000.0	1098443968	Orange County, CA	93883204	222889.0	74059.0	296948.0	3018 (1.01 %)	3	29.0	25.0	39.0	4	2019
244 17th St	Seal Beach	CA	90740	07/26/2019	12718.0	Single Family Residence	3.0	1.0	960.0	6610.0	1965.0	2800000.0	1098530140	Orange County, CA	19906225	104389.0	25769.0	130158.0	1971 (1.51 %)	3	42.0	18.0	97.0	4	2019
3002 W McFadden Ave	Santa Ana	CA	92704	07/26/2019	2723.0	Single Family Residence	4.0	2.0	1361.0	6834.0	1962.0	599500.0	1098394097	Orange County, CA	10970201	290543.0	69770.0	360313.0	4331 (1.20 %)	3	128.0	128.0	128.0	4	2019
30 Corniche Dr Unit J	Dana Point	CA	92629	07/26/2019	1862.0	Condominium	1.0	1.0	735.0		1988.0	410000.0	1098433754	Orange County, CA	93936475	41356.0	104040.0	145396.0	1902 (1.30 %)	3	33.0	23.0	55.0	4	2019
12 Nerval	Newport Coast	CA	92657	07/26/2019	11992.0	Single Family Residence	4.0	3.0	3722.0	6665.0	2003.0	2640000.0	1098432733	Orange County, CA	46135115	847032.0	522455.0	1369487.0	17324 (1.26 %)	3				4	2019
4726 E Bradford Ave	Orange	CA	92867	07/26/2019	4311.0	Single Family Residence	4.0	3.0	2448.0	6600.0	1997.0	949000.0	1098394810	Orange County, CA	36184209	514752.0	307731.0	822483.0	8991 (1.09 %)	3	55.0	41.0	85.0	4	2019
530 N Wayfield St	Orange	CA	92867	07/26/2019	3071.0	Single Family Residence	3.0	2.0	1632.0	6175.0	1955.0	676000.0	1098402540	Orange County, CA	38617119	439006.0	78130.0	517136.0	5757 (1.11 %)	3	55.0	41.0	85.0	4	2019
22355 Caminito Tecate # 299	Laguna Hills	CA	92653	07/26/2019	1649.0	Condominium	2.0	1.0	841.0		1982.0	363000.0	1098434109	Orange County, CA	93838299	82661.0	108032.0	190693.0	1902 (0.99 %)	3	55.0	49.0	69.0	4	2019
16708 Clubhouse Dr	Yorba Linda	CA	92886	07/26/2019	3629.0	Condominium	3.0	3.0	2676.0		2013.0	799000.0	1098432291	Orange County, CA	93255279	312632.0	382389.0	695021.0	8276 (1.19 %)	3	22.0	12.0	44.0	4	2019
6131 Barbados Ave	Cypress	CA	90630	07/26/2019	4015.0	Single Family Residence	4.0	3.0	2740.0	5042.0	1972.0	884000.0	1098401851	Orange County, CA	22411125	410375.0	198546.0	608921.0	6998 (1.14 %)	3	31.0	15.0	68.0	4	2019
6612 Val Verde Ave	Buena Park	CA	90621	07/26/2019	2407.0	Single Family Residence	3.0	2.0	989.0	7200.0	1952.0	530000.0	1098330713	Orange County, CA	27624105	379554.0	84446.0	464000.0	5417 (1.16 %)	3	71.0	40.0	145.0	4	2019
25282 Chrisanta Dr	Mission Viejo	CA	92691	07/26/2019	3607.0	Single Family Residence	4.0	2.0	1924.0	7316.0	1966.0	794000.0	1098334959	Orange County, CA	78411107	126087.0	171912.0	297999.0	3081 (1.03 %)	3	29.0	25.0	39.0	4	2019
1642 Highland St	Santa Ana	CA	92703	07/26/2019	2476.0	Single Family Residence	3.0	2.0	1139.0	6042.0	1956.0	545000.0	1098431789	Orange County, CA	10935212	276955.0	48696.0	325651.0	3949 (1.21 %)	3	128.0	128.0	128.0	4	2019
17936 San Fidel St	Fountain Valley	CA	92708	07/26/2019	3339.0	Single Family Residence	3.0	2.0	1463.0	6000.0	1969.0	735000.0	1098333512	Orange County, CA	16925201	24752.0	54676.0	79428.0	1139 (1.43 %)	3	41.0	11.0	110.0	4	2019
12604 George Reyburn Rd	Garden Grove	CA	92845	07/26/2019	2648.0	Single Family Residence	3.0	3.0	1440.0	2160.0	1977.0	583000.0	1098329254	Orange County, CA	21704422	340515.0	119520.0	460035.0	5742 (1.24 %)	3	76.0	57.0	122.0	4	2019
2793 W Parkdale Dr	Anaheim	CA	92801	07/26/2019	2226.0	Single Family Residence	3.0	2.0	1360.0	3114.0	1973.0	490000.0	1098397664	Orange County, CA	7074315	252358.0	97785.0	350143.0	5507 (1.57 %)	3	88.0	71.0	127.0	4	2019
26 Carver	Irvine	CA	92620	07/26/2019	4224.0	Single Family Residence	4.0	3.0	2078.0	5200.0	1980.0	930000.0	1098436594	Orange County, CA	55106213	681431.0	178965.0	860396.0	8988 (1.04 %)	3	30.0	22.0	48.0	4	2019
12547 Wedgwood Cir	Tustin	CA	92780	07/26/2019	3407.0	Single Family Residence	3.0	3.0	1954.0	3600.0	1985.0	750000.0	1098394794	Orange County, CA	50101503	153812.0	196737.0	350549.0	4139 (1.18 %)	3	66.0	54.0	94.0	4	2019
1541 E La Palma Ave Unit F3	Anaheim	CA	92805	07/26/2019	1363.0	Condominium	2.0	1.0	975.0		1962.0	300000.0	1098513329	Orange County, CA	93350010	103214.0	55228.0	158442.0	2130 (1.34 %)	3	88.0	71.0	127.0	4	2019
4843 Verde Ct	Cypress	CA	90720	03/29/2019	2984.0	Contact Agent						657000.0	1098567841	Orange County, CA	24123182					0	31.0	15.0	68.0	0	2019
230 Lille Ln Apt 215	Newport Beach	CA	92663	07/26/2019	2248.0	Condominium	1.0	1.0	975.0		1987.0	495000.0	1098419480	Orange County, CA	93077720	173388.0	129817.0	303205.0	3464 (1.14 %)	3	49.0	31.0	90.0	4	2019
3092 E Santa Fe Rd	Brea	CA	92821	07/26/2019	3318.0	Single Family Residence	3.0	3.0	1827.0	2913.0	2013.0	730500.0	1098412465	Orange County, CA	30615108	408312.0	259620.0	667932.0	8448 (1.26 %)	3	86.0	73.0	118.0	4	2019
8 Arbusto	Irvine	CA	92606	07/26/2019	5701.0	Single Family Residence	5.0	3.0	2440.0	5225.0	1995.0	1255000.0	1098435628	Orange County, CA	43428167	700154.0	348498.0	1048652.0	12289 (1.17 %)	3	30.0	22.0	48.0	4	2019
46 Jarano St	Rancho Mission Viejo	CA	92694	07/26/2019	3543.0	Single Family Residence						780000.0	1098421623	Orange County, CA	12528122	298152.0	0.0	298152.0	8495 (2.84 %)	0				0	2019
25275 Terreno Dr	Mission Viejo	CA	92691	07/26/2019	3327.0	Single Family Residence	3.0	2.0	1589.0	10425.0	1969.0	732500.0	1098439170	Orange County, CA	78424304	290638.0	106650.0	397288.0	4029 (1.01 %)	3	29.0	25.0	39.0	4	2019
5592 Placer Ave	Westminster	CA	92683	07/26/2019	3434.0	Single Family Residence	4.0	2.0	1262.0	7200.0	1960.0	756000.0	1098405300	Orange County, CA	20320406	144729.0	93102.0	237831.0	3301 (1.38 %)	3	97.0	79.0	140.0	4	2019
2376 N Eaton Ct	Orange	CA	92867	07/26/2019	3816.0	Single Family Residence	4.0	3.0	2459.0	4652.0	2002.0	840000.0	1098406742	Orange County, CA	37042465	335172.0	349381.0	684553.0	9547 (1.39 %)	3	55.0	41.0	85.0	4	2019
2216 N Canal St	Orange	CA	92865	07/26/2019	2953.0	Single Family Residence	3.0	3.0	1528.0	8880.0	1961.0	650000.0	1098419437	Orange County, CA	37414412	384626.0	92703.0	477329.0	5409 (1.13 %)	3	55.0	41.0	85.0	4	2019
2210 E Wilson Ave	Orange	CA	92867	07/26/2019	2853.0	Single Family Residence	3.0	2.0	1451.0	6000.0	1962.0	628000.0	1098420170	Orange County, CA	37835207	23645.0	42010.0	65655.0	975 (1.48 %)	3	55.0	41.0	85.0	4	2019
1101 W MacArthur Blvd Unit 240	Santa Ana	CA	92707	07/26/2019	1358.0	Condominium	2.0	1.0	842.0		1970.0	299000.0	1098414605	Orange County, CA	93635240	104271.0	59934.0	164205.0	2084 (1.26 %)	3	128.0	128.0	128.0	4	2019
1 Dominguez St	Aliso Viejo	CA	92656	07/26/2019	3157.0	Single Family Residence	3.0	3.0	1464.0	3120.0	1990.0	695000.0	1098432022	Orange County, CA	62339105	155930.0	179063.0	334993.0	3310 (0.98 %)	3	16.0	10.0	29.0	4	2019
49 Platinum Cir	Mission Viejo	CA	92694	07/26/2019	2344.0	Condominium	2.0	3.0	1308.0		2004.0	516000.0	1098423075	Orange County, CA	93056585	332459.0	152541.0	485000.0	7522 (1.55 %)	3	29.0	25.0	39.0	4	2019
336 E Quincy Ave	Orange	CA	92867	07/26/2019	2271.0	Single Family Residence	3.0	2.0	1522.0	6084.0	1956.0	500000.0	1098406106	Orange County, CA	37519334	22056.0	41777.0	63833.0	1030 (1.61 %)	3	55.0	41.0	85.0	4	2019
17912 Portside Cir	Huntington Beach	CA	92649	07/26/2019	4451.0	Single Family Residence	3.0	2.0	1725.0	8588.0	1974.0	980000.0	1098403912	Orange County, CA	16324206	42946.0	104343.0	147289.0	1893 (1.28 %)	3	57.0	47.0	82.0	4	2019
26701 Quail Crk Apt 274	Laguna Hills	CA	92656	07/26/2019	1513.0	Condominium	1.0	1.0	866.0		1980.0	333000.0	1098406144	Orange County, CA	93789274	69040.0	75485.0	144525.0	1428 (0.98 %)	3	55.0	49.0	69.0	4	2019
15 Vantis Dr	Aliso Viejo	CA	92656	07/26/2019	3906.0	Condominium	2.0	4.0	2228.0		2006.0	860000.0	1098403288	Orange County, CA	93814225	466099.0	320321.0	786420.0	7906 (1.00 %)	3	16.0	10.0	29.0	4	2019
8307 Dale St	Buena Park	CA	90620	07/26/2019	2680.0	Single Family Residence	3.0	2.0	1728.0	8585.0	1959.0	590000.0	1098420896	Orange County, CA	7057101	35580.0	66151.0	101731.0	1411 (1.38 %)	3	71.0	40.0	145.0	4	2019
669 W Glenwood Dr	Fullerton	CA	92832	07/26/2019	2953.0	Single Family Residence	3.0	2.0	1969.0	2381.0	1972.0	650000.0	1098432119	Orange County, CA	28112164	491833.0	132407.0	624240.0	7033 (1.12 %)	3	65.0	49.0	100.0	4	2019
232 E Jeanette Ln	Santa Ana	CA	92705	07/26/2019	2339.0	Condominium	2.0	3.0	1450.0		2007.0	515000.0	1098406176	Orange County, CA	93897201	270876.0	199124.0	470000.0	5325 (1.13 %)	3	128.0	128.0	128.0	4	2019
12 Dahlia	Irvine	CA	92618	07/26/2019	4451.0	Condominium	3.0	3.0	2004.0		1999.0	980000.0	1098413135	Orange County, CA	93537063	668419.0	263581.0	932000.0	11186 (1.20 %)	3	30.0	22.0	48.0	4	2019
28888 Canyon Rim Dr # 284	Trabuco Canyon	CA	92679	07/26/2019	2357.0	Condominium	2.0	3.0	1134.0		1986.0	519000.0	1098406789	Orange County, CA	93912039	391781.0	115219.0	507000.0	5224 (1.03 %)	3	13.0	9.0	23.0	4	2019
999 S Laramie St	Anaheim	CA	92806	07/26/2019	3084.0	Single Family Residence	4.0	2.0	1508.0	7725.0	1961.0	679000.0	1098524705	Orange County, CA	25339119	178993.0	103793.0	282786.0	3533 (1.24 %)	3	88.0	71.0	127.0	4	2019
12 Foliate Way	Ladera Ranch	CA	92694	07/26/2019	7268.0	Single Family Residence	5.0	5.0	4327.0	8615.0	2004.0	1600000.0	1098394938	Orange County, CA	74127512	720899.0	695101.0	1416000.0	20969 (1.48 %)	3	39.0	34.0	51.0	4	2019
1112 Berkshire Ln	Newport Beach	CA	92660	07/26/2019	9655.0	Single Family Residence	4.0	3.0	2541.0	8250.0	1959.0	2125500.0	1098328699	Orange County, CA	11746403	333063.0	198927.0	531990.0	5872 (1.10 %)	3	49.0	31.0	90.0	4	2019
31982 Via La Plata	San Juan Capistrano	CA	92675	07/26/2019	2226.0	Single Family Residence	2.0	2.0	1350.0	1500.0	1977.0	490000.0	1098322573	Orange County, CA	66614320	241993.0	113815.0	355808.0	3630 (1.02 %)	3	39.0	34.0	51.0	4	2019
7831 Lori Dr	Huntington Beach	CA	92648	07/26/2019	3498.0	Single Family Residence	3.0	3.0	1932.0	4200.0	1980.0	770000.0	1098441884	Orange County, CA	15927121	154534.0	169781.0	324315.0	3835 (1.18 %)	3	57.0	47.0	82.0	4	2019
27 Calle Prospero	San Clemente	CA	92673	07/26/2019	3454.0	Single Family Residence	4.0	3.0	2104.0	3250.0	1999.0	760500.0	1098318806	Orange County, CA	68066252	428987.0	308253.0	737240.0	7406 (1.00 %)	3	28.0	18.0	52.0	4	2019
5495 Via Mariposa	Yorba Linda	CA	92887	07/26/2019	3452.0	Single Family Residence	3.0	3.0	1758.0	9775.0	1985.0	760000.0	1098328784	Orange County, CA	35171210	101217.0	227406.0	328623.0	4156 (1.26 %)	3	22.0	12.0	44.0	4	2019
20390 Via Sanlucar	Yorba Linda	CA	92887	07/26/2019	6064.0	Single Family Residence	4.0	4.0	3938.0	8400.0	1999.0	1335000.0	1098394422	Orange County, CA	34979110	349679.0	551438.0	901117.0	10881 (1.20 %)	3	22.0	12.0	44.0	4	2019
6800 Lampson Ave	Garden Grove	CA	92845	07/26/2019	1930.0	Condominium	3.0	3.0	1454.0		1967.0	425000.0	1098318707	Orange County, CA	93309001	318554.0	102446.0	421000.0	5277 (1.25 %)	3	76.0	57.0	122.0	4	2019
612 Ramona Dr	Corona Del Mar	CA	92625	07/26/2019	31796.0	Single Family Residence	3.0	5.0	5025.0	7245.0	1955.0	7000000.0	1098459216	Orange County, CA	5029106	2512192.0	685993.0	3198185.0	33963 (1.06 %)	3	49.0	31.0	90.0	4	2019
1770 W Goodhue Ave	Anaheim	CA	92804	07/26/2019	3361.0	Single Family Residence	4.0	3.0	1950.0	9600.0	1959.0	740000.0	1098325993	Orange County, CA	12837114	427740.0	124605.0	552345.0	6565 (1.18 %)	3	88.0	71.0	127.0	4	2019
4 Lone Pne # 10	Irvine	CA	92604	07/26/2019	3418.0	Condominium	3.0	2.0	1533.0		1980.0	752500.0	1098519759	Orange County, CA	93729010	614522.0	115478.0	730000.0	7280 (0.99 %)	3	30.0	22.0	48.0	4	2019
22801 Islamare Ln	El Toro	CA	92630	07/26/2019	3157.0	Single Family Residence	2.0	2.0	1300.0	4300.0	1969.0	695000.0	1098337417	Orange County, CA	61728467	456778.0	118886.0	575664.0	5989 (1.04 %)	3				4	2019
1007 Brioso Dr # B8	Costa Mesa	CA	92627	07/26/2019	14763.0	MISCELLANEOUS			7197.0	7375.0	1979.0	3250000.0	1098571723	Orange County, CA	42442114	2357112.0	577364.0	2934476.0	32031 (1.09 %)	3	94.0	65.0	162.0	4	2019
27711 Hidden Trail Rd	Laguna Hills	CA	92653	07/26/2019	7381.0	Single Family Residence	3.0	3.0	3000.0	13500.0	1989.0	1625000.0	1098325152	Orange County, CA	63636121	431119.0	415653.0	846772.0	8647 (1.02 %)	3	55.0	49.0	69.0	4	2019
25661 Minoa Dr	Mission Viejo	CA	92691	07/26/2019	3781.0	Single Family Residence	4.0	3.0	3014.0	8723.0	1970.0	832500.0	1098394483	Orange County, CA	61916120	559607.0	179077.0	738684.0	9271 (1.25 %)	3	29.0	25.0	39.0	4	2019
30 Shepard	Irvine	CA	92620	07/26/2019	7654.0	Single Family Residence	5.0	6.0	4212.0	6050.0	2005.0	1685000.0	1098442692	Orange County, CA	55116236	772665.0	1008252.0	1780917.0	23519 (1.32 %)	3	30.0	22.0	48.0	4	2019
4621 Orrington Rd	Corona Del Mar	CA	92625	07/26/2019	22030.0	Single Family Residence	4.0	3.0	2728.0	11340.0	1962.0	4850000.0	1098522480	Orange County, CA	47505105	1018854.0	222180.0	1241034.0	13323 (1.07 %)	3	49.0	31.0	90.0	4	2019
12 Boardwalk	Newport Beach	CA	92660	07/26/2019	12582.0	Single Family Residence	4.0	5.0	4499.0	8150.0	1998.0	2770000.0	1098399814	Orange County, CA	45872239	637887.0	800184.0	1438071.0	17896 (1.24 %)	3	49.0	31.0	90.0	4	2019
1122 Hyde Park Dr	Santa Ana	CA	92705	07/26/2019	5335.0	Single Family Residence	5.0	3.0	3068.0	13750.0	1964.0	1174500.0	1098404497	Orange County, CA	50352302	47846.0	136020.0	183866.0	2355 (1.28 %)	3	128.0	128.0	128.0	4	2019
16528 Harbour Ln # 8	Huntington Beach	CA	92649	07/26/2019	3861.0	Condominium	3.0	3.0	1500.0		1968.0	850000.0	1098407711	Orange County, CA	93140040	200536.0	110673.0	311209.0	3764 (1.20 %)	3	57.0	47.0	82.0	4	2019
6 Yorktown	Irvine	CA	92620	07/26/2019	4610.0	Single Family Residence	4.0	3.0	2294.0	4752.0	1979.0	1015000.0	1098398682	Orange County, CA	52907219	293033.0	213614.0	506647.0	5339 (1.05 %)	3	30.0	22.0	48.0	4	2019
2318 Vista Hogar	Newport Beach	CA	92660	07/26/2019	4065.0	Single Family Residence	3.0	2.0	1342.0	960.0	1968.0	895000.0	1098398394	Orange County, CA	44011617	776522.0	80278.0	856800.0	9359 (1.09 %)	3	49.0	31.0	90.0	4	2019
24261 Sunnybrook Cir	El Toro	CA	92630	07/26/2019	3766.0	Single Family Residence	4.0	3.0	2490.0	10200.0	1968.0	829000.0	1098397344	Orange County, CA	61729148	94220.0	206905.0	301125.0	3041 (1.00 %)	3				4	2019
3500 S Greenville St Apt E3	Santa Ana	CA	92704	07/26/2019	1506.0	Condominium	1.0	1.0	729.0		1998.0	331500.0	1098397294	Orange County, CA	93513296	134477.0	99730.0	234207.0	2934 (1.25 %)	3	128.0	128.0	128.0	4	2019
18 Blazing Star	Irvine	CA	92604	07/26/2019	4179.0	Single Family Residence	3.0	2.0	1906.0	5400.0	1976.0	920000.0	1098396462	Orange County, CA	45120409	295008.0	172629.0	467637.0	4927 (1.05 %)	3	30.0	22.0	48.0	4	2019
9919 Continental Dr	Huntington Beach	CA	92646	07/26/2019	1658.0	Single Family Residence	1.0	1.0	600.0	800.0	1963.0	365000.0	1098407696	Orange County, CA	15341435	71387.0	39142.0	110529.0	1569 (1.41 %)	3	57.0	47.0	82.0	4	2019
14862 Harper St	Midway City	CA	92655	07/26/2019	3929.0	Single Family Residence	1.0	1.0	334.0	8282.0	1957.0	865000.0	1098408341	Orange County, CA	9714401	194771.0	64245.0	259016.0	3938 (1.52 %)	3	97.0	79.0	140.0	4	2019
1423 E Pinewood Ave	Anaheim	CA	92805	07/26/2019	2430.0	Single Family Residence	3.0	2.0	1280.0	6150.0	1954.0	535000.0	1098407255	Orange County, CA	7334227	21657.0	34212.0	55869.0	902 (1.61 %)	3	88.0	71.0	127.0	4	2019
26711 Cerrito	Mission Viejo	CA	92691	07/26/2019	3225.0	Single Family Residence	4.0	3.0	2674.0	6000.0	1980.0	710000.0	1098408018	Orange County, CA	78463113	154261.0	188701.0	342962.0	3471 (1.01 %)	3	29.0	25.0	39.0	4	2019
30 Tanglewood Dr	Irvine	CA	92604	07/26/2019	3021.0	Single Family Residence	2.0	2.0	1250.0	2817.0	1976.0	665000.0	1098409959	Orange County, CA	45134301	456444.0	98399.0	554843.0	5971 (1.07 %)	3	30.0	22.0	48.0	4	2019
8571 Afton Cir	Huntington Beach	CA	92646	07/26/2019	5451.0	Single Family Residence	5.0	3.0	1972.0	6678.0	1975.0	1200000.0	1098402614	Orange County, CA	15159202	300777.0	173235.0	474012.0	5542 (1.16 %)	3	57.0	47.0	82.0	4	2019
1810 W Crone Ave	Anaheim	CA	92804	07/26/2019	2839.0	Single Family Residence	4.0	2.0	1379.0	6521.0	1956.0	625000.0	1098405858	Orange County, CA	12823709	133465.0	77573.0	211038.0	2726 (1.29 %)	3	88.0	71.0	127.0	4	2019
9112 Bermuda Dr	Huntington Beach	CA	92646	07/26/2019	5210.0	Single Family Residence	3.0	3.0	1724.0	6174.0	1965.0	1147000.0	1098396358	Orange County, CA	14901208	467943.0	116311.0	584254.0	6767 (1.15 %)	3	57.0	47.0	82.0	4	2019
35 Talega	Rancho Santa Margarita	CA	92688	07/26/2019	3975.0	Single Family Residence	3.0	3.0	2386.0	5453.0	1990.0	875000.0	1098405040	Orange County, CA	80533132	188056.0	333611.0	521667.0	5707 (1.09 %)	3	13.0	9.0	23.0	4	2019
15861 Redlands Ave	Westminster	CA	92683	07/26/2019	3861.0	Single Family Residence	4.0	3.0	2751.0	6000.0	1969.0	850000.0	1098409053	Orange County, CA	10782103	464364.0	146620.0	610984.0	7153 (1.17 %)	3	97.0	79.0	140.0	4	2019
24942 Monte Verde Dr	Laguna Niguel	CA	92677	07/26/2019	3611.0	Single Family Residence	3.0	3.0	1431.0	9990.0	1965.0	795000.0	1098399259	Orange County, CA	63704203	515106.0	78433.0	593539.0	6022 (1.01 %)	3	29.0	26.0	35.0	4	2019
3336 Punta Alta Unit 2G	Laguna Woods	CA	92637	07/26/2019	1590.0	Condominium	3.0	2.0	1260.0		1973.0	350000.0	1098410142	Orange County, CA	93303074	84374.0	138665.0	223039.0	2234 (1.00 %)	3	14.0	5.0	34.0	4	2019
4485 Boardwalk Dr	Huntington Beach	CA	92649	07/26/2019	2725.0	Single Family Residence	2.0	3.0	1554.0	1562.0	1977.0	600000.0	1098398798	Orange County, CA	17863264	386590.0	112925.0	499515.0	5757 (1.15 %)	3	57.0	47.0	82.0	4	2019
1100 Nantucket St	La Habra	CA	90631	07/26/2019	3248.0	Single Family Residence	4.0	2.0	1844.0	10125.0	1961.0	715000.0	1098408307	Orange County, CA	30303103	125238.0	133603.0	258841.0	3103 (1.19 %)	3	55.0	39.0	94.0	4	2019
10 Jasmine	Lake Forest	CA	92630	07/26/2019	3311.0	Contact Agent						729000.0	1098400701	Orange County, CA	61066115					0	29.0	23.0	42.0	0	2019
3120 E Palm Dr Unit 29	Fullerton	CA	92831	07/26/2019	1999.0	Condominium	3.0	2.0	1356.0		1976.0	440000.0	1098400138	Orange County, CA	93494029	127867.0	111266.0	239133.0	2868 (1.19 %)	3	65.0	49.0	100.0	4	2019
218 16th St Apt B	Huntington Beach	CA	92648	07/26/2019	2884.0	Condominium	1.0	1.0	726.0		1972.0	635000.0	1098422402	Orange County, CA	93097137	450536.0	51814.0	502350.0	5931 (1.18 %)	3	57.0	47.0	82.0	4	2019
23207 Via Reina	Mission Viejo	CA	92691	07/26/2019	3121.0	Single Family Residence	3.0	2.0	1359.0	4982.0	1971.0	687000.0	1098420299	Orange County, CA	80942321	499109.0	92366.0	591475.0	6096 (1.03 %)	3	29.0	25.0	39.0	4	2019
1112 W Houston Ave	Fullerton	CA	92833	07/26/2019	2839.0	Single Family Residence	3.0	2.0	1515.0	6760.0	1957.0	625000.0	1098413942	Orange County, CA	7244416	427516.0	86927.0	514443.0	5921 (1.15 %)	3	65.0	49.0	100.0	4	2019
103 Indian Summer	Irvine	CA	92602	07/26/2019	12855.0	Single Family Residence	6.0	6.0	4943.0	6900.0		2830000.0	1098423318	Orange County, CA	52730213	1084000.0	1098085.0	2182085.0	30345 (1.39 %)	0	30.0	22.0	48.0	0	2019
